# Fonte: Wikidata SPARQL (P31=comune italiano Q747074, P635=codice ISTAT, P625=coordinata)
# Licenza: CC0 1.0 (Wikidata) - https://www.wikidata.org/wiki/Wikidata:Licensing
# Data di scarico: 2026-08-18
# Rigenerazione: npx tsx scripts/fetch-wikidata-territorial.ts
istat_code,latitude,longitude
023048,45.240840,11.334870
027023,45.437510,12.132900
023044,45.192870,11.311480
023041,45.290278,11.200000
026043,45.561944,12.236389
013134,45.816667,9.250000
013089,46.150000,9.333333
023055,45.300000,11.183333
024119,45.716667,11.466667
024077,45.739997,11.626747
026026,45.903583,12.112299
023051,45.309550,10.817920
023059,45.438611,10.688611
024001,45.333333,11.583333
023067,45.600000,11.066667
026051,45.780833,12.492778
013203,45.966667,9.166667
065093,40.550000,15.450000
013118,45.733333,9.216667
023089,45.350000,10.733333
023023,45.540090,10.770480
026092,45.983333,12.300000
023038,45.516667,11.016667
024067,45.600000,11.583333
013226,46.171460,9.352260
027013,45.583333,12.683333
013236,45.916048,9.187740
023056,45.324730,11.156350
026031,45.883333,12.483333
013193,45.816667,9.283333
023094,45.316667,10.933333
023083,45.433333,10.833333
013092,46.166667,9.266667
033040,44.950000,9.733333
017016,46.093889,10.334444
050039,43.400000,10.866667
047012,43.901710,10.689781
050012,43.481944,10.642778
033025,44.833333,9.733333
050022,43.674444,10.750278
047021,43.888824,10.708848
033046,45.026005,9.997061
017014,45.516667,10.416667
050036,43.525556,10.680833
050014,43.566667,10.516667
017012,45.683333,10.400000
047013,43.878889,10.795000
050034,43.471430,10.562690
017003,45.650000,10.350000
050024,43.605833,10.772778
033045,44.916667,9.666667
047020,43.900000,10.833333
050005,43.590000,10.669722
033030,44.616667,9.333333
050033,43.720200,10.772700
017011,45.400000,10.050000
017008,45.450000,10.116667
017023,45.533889,10.307778
050028,43.616667,10.633333
033035,44.950000,9.683333
017010,45.823100,10.463960
033036,44.867350,9.642260
017007,45.850556,10.161944
050002,43.729722,10.586667
033024,45.016667,9.566667
033048,45.000000,9.400000
017009,45.430000,10.185400
017022,45.946111,10.198889
017002,45.617900,9.962500
050016,43.472222,10.729444
033047,44.665510,9.287950
017027,45.989444,10.342778
017013,45.330556,10.127778
033033,44.930353,9.408990
017017,45.931667,10.280556
017030,45.640286,10.155672
050025,43.550000,10.716667
033023,45.000000,9.616667
033027,45.083333,9.933333
017004,45.266667,10.150000
050001,43.707222,10.620556
017018,45.936667,10.294167
050020,43.333333,10.633333
017032,45.458100,10.414600
050011,43.216667,10.900000
050006,43.297500,10.616667
050038,43.699139,10.583111
017025,45.601603,10.249504
050019,43.393611,10.749722
033039,45.057931,9.548950
017006,45.892222,10.148611
017005,45.766667,10.500000
033026,44.816667,9.816667
050031,43.762500,10.441389
050010,43.412778,10.577222
050032,43.683333,10.850000
050021,43.183333,10.716667
050029,43.662500,10.632778
050008,43.680000,10.500278
017021,45.476111,10.240000
047017,43.847500,10.983333
033038,44.900000,9.600000
050015,43.313611,10.633333
033018,45.000000,9.933333
050035,43.700000,10.683333
017020,45.347980,9.968170
033020,44.643850,9.496570
033028,44.716667,9.700000
050023,43.500000,10.516667
017031,45.616667,10.316667
033042,45.068995,9.495978
050037,43.783333,10.383333
017015,45.502222,10.041389
017028,45.958611,10.305556
017001,45.306970,10.413430
033021,44.933333,9.900000
033019,44.716667,9.566667
033043,44.866667,9.550000
050030,43.366667,10.600000
033034,44.925278,9.494167
017026,45.450000,10.050000
033041,45.016667,9.950000
017024,45.783333,10.266667
047018,44.105480,10.995390
017019,45.666667,10.333333
050027,43.299722,10.873611
050003,43.724444,10.519167
033037,45.000000,9.783333
033022,44.960062,9.548964
050004,43.683520,10.616530
033044,44.800000,9.833333
050009,43.700000,10.750000
018180,45.216667,9.366667
018058,45.133333,9.383333
018154,45.034840,8.742590
108025,45.673070,9.081280
019021,44.985833,10.414722
108018,45.633333,9.083333
097077,46.085330,9.333333
018042,44.850000,9.083333
019032,45.266667,10.000000
012005,45.683333,8.733333
014070,46.166667,9.950000
019004,45.312869,9.921597
015134,45.498180,8.876350
014021,46.168385,9.483505
025051,46.458966,12.205742
012127,45.700000,8.916667
015224,45.483333,9.466667
108037,45.722495,9.278348
018148,45.133333,8.733333
018001,45.166667,8.883333
020047,45.006579,10.980460
018113,45.052777,8.814706
018135,45.237452,9.186955
018168,45.150000,8.666667
018162,45.150000,9.166667
018137,45.150000,9.133333
025048,46.083884,12.043238
018088,45.096981,8.736877
018129,45.233333,9.283333
020037,45.033333,10.766667
020045,45.196667,10.793889
019107,45.150000,10.283333
015150,45.350000,8.950000
019068,45.183333,10.100000
014004,46.150000,10.133333
018175,45.110940,9.181593
019085,45.266667,10.083333
018107,45.300000,8.533333
012023,45.765833,8.796389
014006,46.078767,9.589200
025039,46.428709,12.375297
015016,45.533333,9.450000
018143,44.983333,9.300000
018153,45.083333,9.300000
025004,45.983900,11.759300
015051,45.550000,9.333333
019077,45.200000,10.050000
018063,45.183333,9.316667
018097,45.033333,9.300000
015192,45.416667,9.266667
018066,45.100000,8.816667
020068,45.133060,11.015119
018017,44.933333,9.200000
012002,45.716667,8.800000
108026,45.650000,9.316667
020012,45.200000,10.366667
019056,45.133333,10.116667
108036,45.600000,9.416667
014056,46.135556,9.487222
020011,45.250000,10.483333
015087,45.488202,9.024700
018086,45.250000,9.083333
018126,44.912927,9.095880
018128,44.833333,9.333333
025047,46.570720,12.586001
012107,45.704270,8.816530
018131,45.016667,9.350000
018117,44.850000,9.100000
098040,45.336667,9.469722
014022,46.150000,9.566667
012051,45.896400,8.664900
019041,45.366667,9.533333
018024,45.061944,9.261111
012096,45.800000,8.883333
097076,45.737222,9.337500
025059,46.300000,12.016667
019074,45.072118,10.129843
014001,46.102930,9.590460
014051,46.166667,9.916667
014049,46.159600,9.934950
012139,45.866667,8.900000
097060,45.950000,9.266667
108034,45.586403,9.225943
012065,46.016667,8.783333
108004,45.633333,9.316667
018089,44.800000,9.283333
025008,46.446715,12.380385
014024,46.133333,9.533333
098050,45.238889,9.409722
014054,46.286797,9.427123
025044,46.433868,11.977162
025040,46.183000,12.279100
015103,45.404840,9.034880
020010,45.266667,10.400000
025016,46.538333,12.137351
097065,45.951990,9.442230
098014,45.219722,9.695278
019079,45.400000,9.733333
012086,45.966667,8.850000
018035,45.366667,8.800000
046036,44.014835,10.391052
071039,41.550000,15.133333
046037,44.233333,10.300000
020071,45.050000,10.750000
097092,45.738611,9.362222
048052,43.630795,11.462946
001316,45.148333,7.707778
021088,46.890747,11.856660
022242,46.298140,11.026710
021101,46.691101,11.154223
093053,46.002200,12.847700
048053,44.010965,11.331349
033049,44.905000,9.326389
022248,46.066667,10.983333
021111,46.740386,11.634569
022249,46.316667,11.050000
082039,37.666667,13.233333
034050,45.016667,10.083333
016253,45.816667,9.600000
038028,44.827222,11.461111
022246,45.984167,10.669444
013251,45.810897,9.007753
021081,46.783454,11.903071
022239,46.035278,10.752222
078087,40.053809,16.446088
051042,43.478584,11.684990
021100,46.468610,11.525450
041068,43.827800,12.801700
078027,39.150000,16.300000
042050,43.671900,13.106300
020061,44.989196,11.318454
030188,45.879700,13.042500
021107,46.899995,11.459301
047023,44.100278,10.756389
002171,45.757100,8.311700
022244,46.079020,10.716130
034049,44.945594,10.279947
078156,39.291556,16.408611
010040,44.344519,9.398547
021085,46.559070,11.715491
082058,37.811944,13.999167
022235,46.183333,11.233333
021087,46.690046,11.186563
022236,46.000000,11.200000
089008,37.116667,14.950000
097093,46.080500,9.342300
021091,46.704535,10.910618
103078,46.057778,8.215833
047024,44.055556,10.790833
018191,45.043900,8.914100
025072,46.126300,12.352500
021102,46.321810,11.349820
021116,46.667941,11.598081
006192,45.000000,8.800000
051040,43.621266,11.554393
078157,39.583796,16.576481
021109,46.812021,12.228650
022241,46.183333,11.216667
082036,37.800000,14.200000
022231,46.077500,10.909500
025073,46.348700,12.183000
097091,45.665860,9.437690
021083,46.783939,11.226799
098062,45.201635,9.741096
043058,43.062169,13.084419
012142,46.068229,8.776016
022247,46.066667,10.750000
013252,45.980960,9.202840
022237,46.400000,11.150000
021084,46.586514,11.086361
021099,46.563898,11.169497
082001,37.783333,13.716667
051041,43.801537,11.706735
030190,45.783333,13.416667
049021,42.813444,10.417361
022232,45.948100,10.622100
021114,46.631243,11.539303
022233,46.325938,10.874379
024123,45.410000,11.474200
020072,45.057490,11.125470
022234,45.943056,10.641389
008068,43.927778,7.844444
013254,45.966667,9.083333
022243,46.040672,10.981956
022245,46.177100,11.829800
021113,46.737901,12.169185
022230,46.301940,11.080480
021080,46.811893,11.247136
002170,45.883330,8.000000
018192,45.150000,9.366667
013253,45.984800,9.027100
021096,46.828800,11.776016
021105,46.413995,11.305077
099029,43.916667,12.550000
022238,45.890600,10.601300
006187,44.662778,8.501667
022250,46.430262,11.686795
021103,46.645612,10.464153
030191,46.533232,13.042915
022240,46.066360,11.523570
083056,38.132350,14.946480
013009,45.766667,9.200000
013015,45.916667,9.266667
013005,45.800000,8.933333
013024,45.833333,8.950000
013007,45.766667,9.183333
022102,45.933333,11.266667
013059,45.766667,8.950000
013037,45.871164,9.225175
022001,45.760720,11.004580
013023,45.783333,8.916667
013035,45.675860,9.171229
013052,45.846981,9.224419
058092,42.025750,12.994360
022021,45.806490,10.550270
013022,45.781944,8.943333
013013,45.861299,9.269451
058098,42.033333,12.716667
022015,46.080410,11.553960
058119,41.816667,12.800000
013021,46.033333,9.183333
058094,41.983333,12.933333
058096,42.016667,12.833333
058080,42.258056,12.571667
022017,46.022570,10.823680
058105,42.150000,11.933333
013077,46.050000,9.133333
022002,46.150000,11.200000
058110,41.783333,12.916667
058108,41.933333,13.233333
058083,42.058750,12.996610
021040,46.422819,11.334771
058093,42.100000,12.450000
013012,45.716667,9.216667
058102,41.683333,13.016667
013063,45.950000,9.083333
013028,45.697222,9.061111
013250,45.987500,9.261944
013053,45.760410,9.074027
058112,42.017820,12.896910
022022,46.050000,11.450000
058089,41.910520,13.023790
058106,42.233333,12.616667
008053,43.818594,7.649653
058079,41.669306,12.502083
058097,42.033333,11.850000
013032,45.816667,9.100000
058088,41.783333,12.766667
013025,45.966806,9.103366
013034,45.750000,9.000000
022007,45.733960,10.939380
013047,46.050000,9.150000
013043,45.766667,9.116667
013042,45.850000,9.266667
013026,45.833333,9.100000
058084,41.950000,13.016667
022018,46.118474,10.771860
058082,42.200000,12.483333
058103,41.933333,13.100000
013045,45.685833,8.939167
013068,45.700000,9.016667
022013,45.941944,11.108611
058109,42.083333,12.966667
013064,45.700000,9.083333
058085,41.850000,12.950000
013055,45.750000,9.033333
013046,45.700000,9.116667
013062,46.083333,9.116667
013065,45.838056,9.075833
094047,41.583333,14.466667
058090,41.866667,13.066667
013074,45.957778,9.155556
013071,46.000000,9.083333
013006,45.783333,9.200000
022026,46.411815,10.970899
022003,45.973826,11.093711
013010,45.738333,8.979722
058081,42.091111,12.522778
013003,45.800000,9.183333
058095,41.916667,12.866667
013029,45.750000,9.183333
022005,46.166667,11.004444
058107,42.150000,12.250000
058086,41.761970,12.706867
013004,45.800000,9.166667
070066,41.583333,14.750000
013011,45.943333,9.128333
022025,45.816667,10.950000
013036,45.716667,9.033333
058099,42.233333,12.516667
058100,41.883333,12.983333
058101,42.000000,12.950000
058113,42.100556,13.007500
013058,45.833333,9.233333
013044,45.866667,9.116667
013030,45.900000,9.133333
013040,45.970833,8.970833
067031,42.820000,13.816944
068004,42.317049,13.861441
067014,42.533333,13.916667
054017,42.982129,12.419753
004193,44.636111,8.175000
004157,44.683333,7.283333
004158,44.611734,7.425725
004191,44.333333,7.450000
004167,44.350000,7.033333
004165,44.372778,7.712500
004192,44.316667,7.483333
054014,42.899572,12.435981
004151,44.416667,7.916667
054008,42.823033,12.672453
004154,44.683333,7.183333
004173,44.416667,7.283333
004122,44.566667,7.316667
004121,44.626667,7.366389
100003,43.927778,11.040000
004147,44.600000,7.866667
004150,44.516667,8.083333
004153,44.341300,8.061389
004126,44.333333,7.816667
100006,43.966667,11.116667
100004,43.815526,11.044002
004184,44.416667,8.033333
004155,44.150000,7.916667
004182,44.350000,7.400000
004152,44.583333,7.933333
004189,44.433333,7.750000
004176,44.783333,8.066667
054003,43.013572,12.484562
004169,44.516667,7.900000
004131,44.466667,8.116667
004185,44.300000,7.516667
004140,44.783333,7.933333
004164,44.533333,8.200000
004146,44.753056,7.601944
004159,44.283333,7.916667
004132,44.583333,7.966667
004194,44.683333,7.966667
004166,44.563889,7.454722
004161,44.600000,8.216667
004195,44.583333,8.016667
004148,44.716667,8.116667
100002,43.810270,11.014940
054007,42.718266,13.013566
004187,44.500000,7.333333
004124,44.466667,8.083333
004163,44.333333,7.616667
004142,44.716667,7.950000
004139,44.416667,7.316667
054010,42.821024,12.917266
004180,44.650000,7.383333
004162,44.333333,8.083333
054005,42.820073,12.776922
004175,44.383333,8.100000
004135,44.766667,7.916667
004134,44.316667,7.866667
054011,43.498136,12.116458
004145,44.473333,8.019444
004170,44.700000,7.883333
109038,43.080869,13.492028
004118,44.400000,7.683333
100007,44.050000,11.150000
004138,44.433333,7.383333
004137,44.616667,8.050000
054013,43.457051,12.238213
004179,44.766667,7.683333
004178,44.483333,8.150000
004177,44.244780,8.021490
100001,44.016667,11.083333
004125,44.366667,7.966667
004127,44.317661,7.940111
004181,44.650000,7.350000
004116,44.616667,7.483333
004149,44.683333,8.116667
004190,44.316667,7.750000
004123,44.316667,7.383333
004188,44.450000,7.950000
004129,44.566667,7.916667
004186,44.316667,7.883333
004160,44.433333,8.066667
004174,44.483333,7.050000
004117,44.666667,7.733333
054004,42.933878,12.609063
054016,43.358956,12.711940
054012,42.952150,12.002532
004144,44.428980,7.683807
004183,44.266667,7.450000
004128,44.683333,7.616667
054015,43.128380,12.286218
004133,44.814740,7.954770
004119,44.466667,7.100000
004168,44.733333,7.983333
004130,44.383333,7.816667
004156,44.692591,7.187224
054006,42.995097,12.582716
004171,44.800000,7.600000
004143,44.761370,7.536320
004141,44.383333,8.133333
054009,43.127640,12.053462
004120,44.453858,7.981246
004136,44.466667,7.666667
016198,45.684722,9.717778
016187,45.892989,9.983457
016178,45.733333,9.716667
080019,38.525916,16.028883
078123,39.550000,16.116667
080003,38.433333,16.083333
078114,39.566667,16.366667
078152,39.583333,16.433333
078110,39.316667,16.316667
080001,38.050670,16.133200
078136,39.766667,16.150000
101015,39.083333,16.783333
078147,39.465940,16.946230
078121,39.666667,16.300000
078150,39.866667,16.533333
078126,39.133333,16.116667
078109,39.466667,16.116667
078125,39.850000,15.800000
101025,39.266667,17.066667
101014,39.300000,17.016667
101007,39.383333,17.066667
078116,39.338049,16.143207
080024,38.116371,16.105100
080007,38.283333,15.816667
078122,39.316667,16.050000
080022,38.083333,15.766667
078117,39.604167,15.914167
101019,39.188333,17.004167
078112,39.433333,16.116667
101011,39.423611,17.003333
078140,39.083333,16.133333
078142,39.666667,16.316667
101012,39.034167,16.981944
080017,38.433333,16.483333
078127,39.362427,16.336353
101022,39.150000,16.916667
101009,39.166667,16.783333
078120,39.883333,16.333333
080018,38.216667,15.666667
080010,38.483333,16.450000
078146,39.650000,16.333333
080012,38.150000,16.166667
101018,39.133333,16.866667
080009,38.091700,16.151590
078115,39.716667,16.033333
078118,39.604324,16.463329
080014,37.963889,16.101111
080005,38.183333,16.166667
078124,39.483333,16.100000
080023,38.183962,16.056233
080013,37.933333,15.916667
080016,38.183333,15.716667
078111,39.809600,16.163280
078132,39.750000,15.833333
101005,39.266667,16.766667
078106,39.400000,16.283333
101008,39.366667,17.116667
080026,38.250000,16.133333
078135,39.366667,16.150000
080004,38.282480,16.158974
078138,39.804859,15.796860
080015,38.016667,16.083333
078133,39.550000,16.333333
101027,39.316667,16.866667
078145,39.616667,16.266667
080027,38.416667,16.100000
101001,39.206740,16.892330
078148,39.500000,16.150000
101006,39.250000,16.783333
078129,39.583333,16.066667
101004,39.250000,16.950000
078130,39.816667,15.850000
078154,39.850000,16.450000
080008,38.183333,16.133333
101013,38.966667,17.100000
080020,38.316667,16.200000
078155,39.319283,16.279152
080029,38.000000,15.866667
101020,39.100000,16.916667
078131,39.616667,15.983333
101016,39.300000,16.900000
101003,39.306497,16.975925
078134,39.203722,16.374576
080021,38.100000,16.083333
078128,39.666667,16.033333
078153,39.750000,15.916667
078119,39.264167,16.700278
080025,38.383333,16.416667
101026,39.353239,16.918000
078149,39.941303,15.805176
078113,39.583333,16.416667
101023,39.316667,16.783333
080002,38.300000,16.216667
080011,37.994944,15.932389
101024,39.116667,16.966667
080006,38.033333,15.816667
080028,38.350000,16.083333
078107,39.983333,16.600000
101017,39.116667,16.783333
101021,39.281935,16.978074
101002,39.233333,16.783333
078143,39.300000,16.350000
078137,39.450000,16.883333
016224,45.718889,9.609444
047006,43.827880,10.857915
016236,45.726389,9.894444
016172,45.569167,9.567222
016216,45.700000,9.772222
016206,45.582778,9.669167
016235,45.683333,9.966667
016230,45.890833,9.539722
016186,45.833333,9.516667
016167,45.586944,9.640833
016182,45.857500,10.133056
016221,45.783333,9.616667
016229,45.977500,9.534722
016185,45.780362,9.542844
016173,45.746667,9.783056
016184,45.950000,9.750000
016222,45.597222,9.695000
016219,45.521389,9.592778
016245,45.639444,9.684167
016171,45.734006,9.506439
016203,45.707222,9.499167
016223,46.037778,10.013056
016251,45.677143,9.488937
016244,45.688333,9.852500
016246,45.793889,9.665556
033014,45.100335,9.986716
016169,45.733333,9.650000
033001,44.950000,9.516667
047009,43.866667,10.816667
047010,43.933333,11.016667
033007,44.966667,9.833333
047003,43.876389,10.734444
016232,45.601944,9.608889
016200,45.783333,10.016667
016242,45.666667,9.933333
016199,45.866667,9.733333
016213,45.683333,9.533333
033010,45.050000,9.866667
047005,43.816667,10.900000
047022,43.838084,10.716090
016175,45.896999,9.850059
016205,45.764000,9.919300
016190,45.833333,9.666667
016194,45.711389,9.735833
016188,45.866667,9.650000
016183,45.516667,9.750000
016214,45.716667,9.700000
016193,45.666667,9.950000
016191,45.983333,9.616667
016220,45.672778,9.615556
016212,45.633333,9.850000
016207,45.650833,9.652778
033016,44.750000,9.416667
016225,45.966667,9.916667
016240,45.721667,9.735000
033012,44.850000,9.866667
016241,45.900000,9.933333
016227,45.950000,9.690556
033006,45.016667,9.450000
033003,44.983333,9.950000
047008,43.916667,10.750000
016170,45.697778,9.588056
033002,44.900000,9.966667
033017,44.715767,9.360289
033011,44.916667,9.783333
016174,45.683333,10.016667
016210,45.900000,9.566670
016201,45.880150,9.989792
033008,45.083333,9.600000
016189,45.689167,9.803056
016209,45.655700,9.500300
033013,45.059067,9.434178
016243,46.000000,10.100000
016177,45.466667,9.866667
016238,45.716667,9.466667
016239,45.750000,9.616667
033015,44.683333,9.350000
016168,45.866667,9.883333
016218,45.700000,9.850000
016196,45.781944,9.623611
016204,45.816667,10.033333
016237,45.716667,10.016667
016179,45.783333,9.933333
016252,45.809300,9.537300
016195,46.016667,10.150000
047002,43.900000,11.000000
016234,45.816667,9.850000
016208,45.766667,9.583333
016233,45.605000,9.629722
016202,45.737500,9.656389
016226,46.033333,9.750000
033004,44.778260,9.608570
047007,43.933333,10.766667
016197,45.783333,9.750000
016176,45.691389,9.566389
016180,45.766667,10.033333
016211,45.716667,10.050000
022009,46.129764,11.244633
058087,42.050000,12.900000
022011,46.166667,11.300000
064047,40.903611,14.584722
064036,41.007778,15.073333
064002,41.008056,14.782222
064070,40.966667,15.033333
102039,38.600000,16.233333
064076,40.947200,14.638200
064019,41.027222,15.209722
064053,40.962500,14.884722
064055,40.966667,14.816667
064035,41.011792,15.099625
064029,40.866944,14.779722
064027,41.047222,14.790000
064041,41.052222,15.424722
064084,40.877829,14.842890
102045,38.650000,16.283333
064040,40.954722,15.209722
064081,40.912958,14.898237
102041,38.600000,16.333333
064020,41.235000,15.007500
102035,38.666667,16.283333
064018,40.961389,14.778056
064038,41.070833,15.059722
102038,38.616667,16.333333
064009,40.834167,15.073333
064007,40.960000,14.601389
064049,40.923056,14.742778
064016,40.943333,14.875000
064013,40.897778,15.371111
064045,40.988333,14.991667
064074,40.983333,14.833333
064039,40.973611,14.787778
064017,40.815278,15.224167
064063,40.930000,15.243611
064056,41.033333,14.850000
064057,40.850000,15.016667
064065,40.932919,14.662743
064014,40.783333,15.224722
064067,40.933333,14.750000
012130,45.616667,9.000000
064021,40.871389,15.026667
064068,40.900000,14.600000
064030,40.858600,15.336450
064043,40.879167,14.633056
064083,41.026600,14.665400
064064,40.866667,14.666667
061050,41.318056,14.048056
102044,38.675380,15.894790
064023,40.932222,15.044167
064048,41.104167,15.053333
064034,40.863611,14.736944
102040,38.617933,16.207087
064025,41.021389,14.615278
064044,40.877500,15.188611
064058,40.916111,14.998333
064085,41.058889,15.198889
064032,41.078889,15.148611
102034,38.650000,16.100000
064060,40.999722,15.535000
102048,38.660553,15.944781
064031,40.881111,14.588611
064073,41.000000,14.733333
102037,38.583333,16.333333
064006,40.916667,14.825556
064071,41.033333,14.800000
064054,40.892778,14.719444
064079,40.950000,15.166667
064078,41.016667,14.716667
102043,38.663591,16.152681
064015,40.901111,15.433333
064003,40.938333,15.325833
064046,40.942500,14.850556
064024,40.929722,14.986944
064075,40.983333,14.850000
064051,41.249722,15.249167
064010,40.953611,14.617500
064012,41.098611,15.002222
102050,38.650000,15.983333
064059,41.016667,14.900000
102046,38.633333,16.250000
064004,40.987778,15.475278
064066,40.886944,15.083889
064005,41.152778,15.088889
064069,40.933333,14.883333
064033,41.019167,15.021389
102049,38.700000,15.983333
102042,38.616667,15.900000
064037,41.252778,15.170000
064001,40.890000,14.821667
064011,41.013056,15.375556
064022,41.048333,15.189722
064026,40.898056,14.828611
064080,41.032500,14.595833
102036,38.700000,16.150000
064042,40.982222,14.947222
064028,40.934167,14.917222
064077,40.866667,14.650000
064072,41.050000,14.883333
064082,40.966667,14.966667
064052,41.196667,15.034167
064050,41.045833,14.999722
087033,37.566750,14.902540
087026,37.723260,15.115589
087056,37.083333,14.566667
085014,37.683333,14.033333
083002,38.026944,15.416944
084040,37.624167,13.491389
082005,38.044722,13.298611
084041,37.509167,13.088889
087010,37.822778,15.227778
087053,37.609444,15.096389
085009,37.300000,14.200000
087036,37.466667,14.533333
087043,37.283333,14.433333
021065,46.598216,11.532510
084037,37.435833,13.557778
021060,46.346870,11.297470
084039,37.480833,13.546389
087035,37.806667,15.179167
085012,37.579444,13.752500
087019,37.560357,15.061781
081011,37.798056,12.434167
085022,37.650000,13.833333
087022,37.833333,14.866667
087045,37.558333,15.080556
021058,46.430234,11.538951
087032,37.333333,14.750000
085011,37.454310,13.816840
083003,38.007222,15.426389
085016,37.483333,13.983333
087051,37.575700,15.073200
087027,37.266358,14.691061
087017,37.726389,15.187500
021070,46.880128,11.376056
087052,37.578975,15.124800
021054,46.831832,11.167293
087044,37.569110,15.023200
087013,37.500000,14.650000
021064,46.656575,11.041498
085008,37.600000,13.916667
085013,37.150000,14.383333
021059,46.413993,11.425181
084043,37.589167,13.290000
087020,37.150000,14.700000
087038,37.877360,14.950120
087058,37.633333,14.933333
087054,37.166667,14.750000
021074,46.795946,11.666827
087018,37.216667,14.633333
021079,46.535035,11.331384
085003,37.183333,14.183333
087012,37.567550,15.005130
087009,37.800000,14.833333
087042,37.565090,15.111630
084038,37.692778,13.021111
087014,37.882778,15.122500
021053,46.330330,11.300270
085017,37.600000,14.033333
082004,38.042222,13.550278
087024,37.573668,15.051760
021067,46.617086,10.591662
087050,37.616111,15.078889
087007,37.586111,14.977222
021072,46.540390,11.457027
087028,37.333333,14.450000
085006,37.350000,13.933333
087039,37.731831,15.205761
021068,47.040741,12.105891
087046,37.750000,15.133333
087048,37.683333,15.133333
087049,37.300000,14.850000
085005,37.516667,13.700000
085020,37.524400,13.735278
021073,46.703640,11.181443
087030,37.500000,14.966667
099025,43.896356,12.343331
087016,37.791460,15.209190
087025,37.274234,14.793333
021069,46.477426,11.022437
087011,37.233333,14.516667
087023,37.757778,15.195833
021077,46.732872,12.279167
085015,37.283333,14.083333
021066,46.607583,11.193324
087057,37.866667,14.800000
085019,37.336944,13.997500
087031,37.617222,15.024167
085021,37.683333,13.816667
085018,37.453840,13.880460
087029,37.518333,15.006944
021075,46.777426,11.690597
087040,37.289920,14.367090
085002,37.466667,13.783333
087047,37.616667,14.888889
087034,37.618333,15.060833
087041,37.578889,15.095556
087037,37.383333,14.700000
087008,37.645278,14.863611
021055,46.543487,11.204627
091103,39.796535,9.626770
113015,40.935833,9.174722
022184,46.116667,10.750000
021006,46.610124,11.893487
021012,46.404460,11.319510
084003,37.407383,13.618944
022181,46.233333,11.033333
022202,46.066667,11.450000
091088,40.042466,9.496822
116009,39.792413,9.517679
113013,40.843895,9.495857
022188,46.066667,11.483333
116007,39.952050,9.660980
091100,39.810118,9.394856
022196,46.289338,11.511340
091006,40.030933,9.664321
021010,46.938906,11.445172
022203,45.834595,11.125678
021019,46.567843,11.559685
091101,39.958537,9.507980
113026,40.985746,8.914182
021018,46.628306,10.901760
021005,46.644615,11.224384
084031,37.267778,13.969722
021002,46.517910,11.231410
113024,40.883333,9.350000
022189,46.066667,11.466667
113019,40.766667,9.516667
091099,40.092945,9.507594
113002,41.078834,9.112945
022182,46.050000,10.850000
113008,40.578238,9.258213
021022,46.639924,11.566350
091042,39.969622,9.662948
022210,45.782800,11.117880
091069,39.822447,9.496694
083107,38.050000,14.583333
022209,46.250000,11.350000
115001,40.125833,8.819444
087001,37.595519,15.109514
091089,39.696357,9.578876
021003,46.278100,11.366650
113005,40.965556,8.883611
087006,37.662500,14.835556
113023,40.991949,9.301729
022199,46.009363,10.723195
087005,37.605893,15.126048
116008,39.892221,9.546604
091005,39.841363,9.647198
113022,41.239157,9.188776
021020,46.634619,11.146564
084013,37.350000,13.751111
022213,46.300000,10.683333
091002,39.917768,9.528751
113020,41.183333,9.383333
021016,46.876138,11.485606
021014,46.699480,11.169487
091019,39.899498,9.530726
085001,37.566667,13.700000
022200,46.266667,11.083333
091097,40.036026,9.640675
087003,37.601667,15.141944
091026,39.846462,9.506671
022193,45.883333,11.150000
113016,40.806921,9.326635
084024,37.393889,13.351667
021021,46.809381,11.840872
021009,46.720352,12.132884
021112,46.605366,11.226271
022191,45.919444,10.832222
021007,46.602690,11.519560
021001,46.366667,11.350000
083058,37.895690,15.172180
022180,46.216667,11.050000
021023,46.489913,11.408388
111081,39.838595,9.324303
021017,46.919236,11.955182
022190,46.016667,11.266667
112006,40.553086,8.729796
113001,40.929483,9.064429
113003,40.651374,9.329238
113018,40.719030,9.101486
113010,40.922222,9.194722
083072,37.970556,15.390000
113009,40.703806,9.707107
091072,39.679976,9.440174
022179,46.103600,10.739370
113011,41.003836,9.614883
113014,41.050262,9.205985
113007,40.891667,9.042778
087002,37.555278,15.145278
022224,45.917180,11.063510
113012,41.214240,9.408330
084014,37.441944,13.392778
091039,39.857574,9.582996
022222,45.916667,11.033333
091098,39.811701,9.498968
022195,46.361309,10.926108
113006,40.785806,9.165773
036016,44.296389,10.571111
036014,44.179951,10.647733
016078,45.973333,10.080556
016050,45.785556,9.566667
036011,44.212450,10.796600
036029,44.321667,10.646944
016082,45.833333,9.550000
016084,45.666667,9.800000
016070,45.779444,9.825833
016058,45.748550,9.906270
016086,45.830556,10.099167
034010,44.930000,10.375833
036042,44.416667,10.800000
010053,44.371758,9.311625
016081,45.622778,9.663611
016049,45.575278,9.538889
016060,45.816389,9.866667
016044,45.508333,9.850833
016076,45.550000,9.816667
036020,44.457222,10.971944
036026,44.269444,10.945833
036047,44.347264,10.990407
016053,45.497778,9.643056
036027,44.677671,11.043007
034006,44.488028,9.767278
036018,44.307263,10.731777
034009,44.752694,10.215694
036035,44.233333,10.650000
034005,44.717694,9.791778
036031,44.212563,10.617390
036034,44.716667,11.100000
